 7.7375e-01  -6.1113e-01  -1.6684e-01
-8.9421e-01  -3.8616e-01  -2.2644e-01
-7.0477e-01  -4.0726e-01  -1.1120e-01
-3.9522e-01  -4.3427e-01  -7.8743e-02
-2.7263e-01  -5.4397e-01  -1.9466e-01
 8.3325e-03  -3.7261e-01  -2.2535e-01
 2.3555e-01  -3.5101e-01  -2.6914e-01
 3.8027e-01  -4.8411e-01  -1.4773e-01
 7.3255e-01  -3.9150e-01  -1.0137e-01
 8.8913e-01  -3.9931e-01  -2.2360e-01
-9.7389e-01  -1.7416e-01  -1.4559e-01
-5.7454e-01  -2.8042e-01  -1.2080e-01
-5.1354e-01  -1.5474e-01  -3.3174e-01
-2.1627e-01  -3.1527e-01  -1.9992e-01
 1.2327e-01  -1.5849e-01  -1.6503e-01
 3.1526e-01  -1.1318e-01  -2.5661e-01
 4.5209e-01  -3.1141e-01  -2.8935e-01
 7.5714e-01  -1.6898e-01  -1.4027e-01
 9.5006e-01  -1.7322e-01  -2.5958e-01
-9.6971e-01   2.5652e-02  -2.4291e-01
-7.9003e-01   2.3339e-02  -2.3877e-01
-6.0833e-01  -4.1944e-02  -1.5920e-01
-4.1498e-01   4.0426e-02  -2.1830e-01
-2.6222e-01  -1.2591e-01  -3.4486e-01
-4.1927e-02  -3.2913e-02  -2.4400e-01
 1.6710e-01   5.8884e-02  -1.2681e-01
 3.9015e-01   8.7134e-02  -2.3613e-01
 6.3940e-01   4.5011e-02  -1.7584e-01
 8.3645e-01   6.4440e-02  -1.8619e-01
 9.4485e-01   4.2545e-02  -3.2473e-01
-9.6854e-01   2.1230e-01  -1.2983e-01
-5.8662e-01   1.9750e-01  -1.5883e-01
-3.6860e-01   2.8256e-01  -1.7499e-01
-1.9509e-01   1.4429e-01  -1.3529e-01
-1.0044e-02   1.6127e-01  -2.4995e-01
 2.0317e-01   2.5459e-01  -2.4941e-01
 3.4212e-01   2.4567e-01  -9.0913e-02
 5.4354e-01   2.7709e-01  -1.6375e-01
 9.3836e-01   2.6752e-01  -2.1889e-01
-8.6919e-01   4.4467e-01  -2.1628e-01
-7.5151e-01   2.7164e-01  -2.2723e-01
-5.6499e-01   4.5930e-01  -2.2005e-01
-1.4534e-01   3.7874e-01  -1.5201e-01
 3.6611e-02   3.9746e-01  -2.3613e-01
 2.2136e-01   5.0397e-01  -2.6848e-01
 4.0538e-01   4.7156e-01  -1.4220e-01
 6.5553e-01   4.6515e-01  -1.3398e-01
 8.3772e-01   4.6833e-01  -2.8087e-01
-7.4308e-01   6.5478e-01  -1.3820e-01
-7.3554e-01   5.8546e-01  -3.4091e-01
-4.1431e-01   6.7982e-01  -1.6038e-01
-1.9813e-01   5.2056e-01  -2.9124e-01
-1.8227e-02   6.1552e-01  -2.0282e-01
 1.8171e-01   6.0527e-01  -1.0627e-01
 2.9264e-01   7.3980e-01  -2.6106e-01
 4.8625e-01   6.2883e-01  -2.0513e-01
 6.9366e-01   6.4503e-01  -3.2058e-01
-5.9055e-01   7.4380e-01  -3.1306e-01
-4.0373e-01   8.7184e-01  -2.7729e-01
-1.9249e-01   9.5357e-01  -2.3162e-01
 4.5780e-02   7.9084e-01  -2.2986e-01
 2.1172e-01   9.5828e-01  -1.9203e-01
 4.2205e-01   8.9409e-01  -1.4991e-01
 6.1318e-01   7.7947e-01  -1.2822e-01
 6.0821e-03   9.3296e-01  -3.5993e-01
-3.9544e-01  -9.1800e-01   3.0224e-02
 3.6783e-02  -9.9932e-01  -1.5253e-03
 4.1074e-01  -9.1165e-01  -1.3517e-02
-5.9819e-01  -7.9389e-01   1.0910e-01
-5.2664e-01  -8.4269e-01  -1.1189e-01
-2.7470e-01  -7.9614e-01  -3.6902e-02
-2.9886e-02  -8.1297e-01  -2.4075e-02
 1.9921e-01  -7.7707e-01  -2.7091e-03
 5.8009e-01  -8.0949e-01   9.0631e-02
 6.1120e-01  -7.8169e-01  -1.2405e-01
-7.0567e-01  -7.0364e-01  -8.3197e-02
-5.9366e-01  -5.4358e-01   4.5137e-02
-4.5113e-01  -6.5694e-01  -2.7720e-02
-2.1357e-01  -6.1976e-01   6.8098e-04
 1.4815e-02  -6.1191e-01   6.4765e-02
 2.0787e-01  -5.6004e-01  -5.1883e-02
 4.0814e-01  -6.8106e-01   2.3159e-03
 5.8260e-01  -5.6793e-01  -3.3241e-02
 7.4060e-01  -6.6790e-01   7.3581e-02
-8.3427e-01  -5.5114e-01  -1.5153e-02
-7.3499e-01  -3.5025e-01   1.0825e-01
-5.1498e-01  -3.2800e-01   8.7307e-02
-1.3817e-01  -4.2552e-01  -5.6833e-03
 2.1193e-02  -4.3729e-01   1.7648e-01
 1.0232e-01  -3.8535e-01  -5.0181e-02
 3.1652e-01  -2.7292e-01  -7.8960e-02
 5.5728e-01  -3.2140e-01  -6.3896e-02
 8.7290e-01  -4.8708e-01   2.8198e-02
-9.3333e-01  -3.5862e-01  -1.6654e-02
-7.9046e-01  -1.5690e-01  -3.7303e-02
-6.3039e-01  -1.2893e-01   8.4194e-02
-3.9264e-01  -1.9773e-01  -1.5155e-01
-2.7796e-01  -2.7036e-01   3.9950e-02
-7.5280e-02  -2.0389e-01  -8.0392e-02
 1.5396e-01  -1.5310e-01   4.5254e-02
 5.0803e-01  -1.2777e-01  -1.3516e-01
 6.0137e-01  -9.4827e-02   5.4756e-02
 7.6395e-01  -2.3611e-01   8.8163e-02
 9.5987e-01  -2.7878e-01  -3.0651e-02
-9.9994e-01  -4.9796e-03   9.2876e-03
-7.9957e-01   8.1480e-02  -5.0844e-02
-5.8574e-01   8.6854e-02   4.4131e-02
-4.4120e-01  -8.8531e-02   4.4737e-03
-2.3014e-01  -5.7173e-02  -1.2105e-01
-1.1784e-02   5.9286e-03  -6.5327e-03
 3.3210e-01  -8.6832e-03  -2.6760e-02
 5.2635e-01   1.0578e-01  -1.9345e-02
 6.1683e-01   1.3072e-01   1.5936e-01
 7.9531e-01   2.7789e-03   2.4402e-02
 9.9592e-01  -4.8596e-02  -7.5978e-02
-9.2695e-01   3.7501e-01  -1.1528e-02
-7.4983e-01   2.6710e-01   3.9273e-02
-4.9782e-01   3.3374e-01   9.8117e-03
-3.7493e-01   1.3238e-01  -6.0007e-04
-1.6218e-01   1.4275e-01   8.7655e-02
 6.5198e-03   2.4174e-01  -4.8471e-02
 1.6820e-01   1.6247e-01   6.8191e-02
 3.5223e-01   2.3174e-01   1.0682e-01
 5.4056e-01   3.4538e-01   5.6357e-02
 7.4567e-01   2.3476e-01  -4.6753e-02
 9.8068e-01   1.9384e-01  -2.6389e-02
-8.3287e-01   5.5108e-01   5.1408e-02
-6.9115e-01   4.2874e-01  -8.0736e-02
-3.6571e-01   4.8988e-01  -1.3525e-01
-2.3041e-01   3.4882e-01   2.4885e-02
-1.3945e-02   5.0451e-01  -9.3297e-03
 1.7932e-01   3.8029e-01  -3.9915e-02
 3.4957e-01   4.7416e-01   4.5912e-02
 7.2714e-01   4.1570e-01   8.2494e-02
 9.0295e-01   4.2718e-01  -4.6941e-02
-6.9941e-01   7.0649e-01   1.0811e-01
-5.6182e-01   5.9372e-01  -7.1536e-03
-3.6124e-01   7.2963e-01   4.4666e-02
-1.9669e-01   6.0000e-01  -3.6361e-02
 4.6141e-03   7.6221e-01   2.2659e-02
 1.8371e-01   5.8528e-01   1.1006e-01
 3.7600e-01   7.0713e-01  -1.2558e-02
 5.5369e-01   5.8834e-01   4.0263e-02
 7.8137e-01   6.1749e-01  -9.0337e-02
-5.7513e-01   8.1332e-01  -8.7970e-02
-3.7375e-01   9.2586e-01  -5.5596e-02
-1.7382e-01   7.9438e-01  -1.0339e-01
 8.3835e-02   9.9423e-01   6.6885e-02
 1.8806e-01   8.1201e-01  -4.6232e-02
 5.1218e-01   8.5448e-01   8.6763e-02
 6.8377e-01   7.2481e-01   8.4281e-02
-1.6637e-01   9.8577e-01   2.3877e-02
 1.8398e-03   9.9232e-01  -1.2368e-01
 3.1015e-01   9.4881e-01   5.9672e-02
 9.5290e-03  -9.7361e-01   2.2804e-01
-5.7391e-01  -7.5523e-01   3.1663e-01
-3.8705e-01  -8.8852e-01   2.4643e-01
-1.8457e-01  -9.7715e-01   1.0537e-01
 9.2262e-02  -7.9370e-01   1.9955e-01
 2.2767e-01  -9.6511e-01   1.2932e-01
 4.1301e-01  -8.8213e-01   2.2641e-01
 6.0791e-01  -7.4028e-01   2.8710e-01
-7.5086e-01  -6.2848e-01   2.0304e-01
-5.7871e-01  -5.0764e-01   2.5520e-01
-3.9153e-01  -6.8594e-01   1.7616e-01
-1.5234e-01  -7.7416e-01   1.6981e-01
-5.1659e-03  -6.3381e-01   2.9697e-01
 2.2881e-01  -5.8224e-01   1.7990e-01
 3.4013e-01  -7.3672e-01   2.0209e-01
 5.1899e-01  -5.8011e-01   2.0448e-01
 7.8143e-01  -5.6372e-01   2.6754e-01
-8.7622e-01  -4.3430e-01   2.0886e-01
-7.7925e-01  -1.4269e-01   2.3603e-01
-3.6086e-01  -4.7339e-01   1.3921e-01
-1.8887e-01  -5.2798e-01   2.1869e-01
-2.8582e-02  -4.0134e-01   3.9851e-01
 2.1578e-01  -3.5665e-01   1.3214e-01
 4.0613e-01  -4.4738e-01   7.2606e-02
 6.7163e-01  -4.2983e-01   1.3773e-01
 9.0654e-01  -3.6110e-01   2.1861e-01
-9.6968e-01  -2.1156e-01   1.2233e-01
-6.3371e-01  -2.8848e-01   2.9806e-01
-4.2051e-01  -1.9114e-01   2.0903e-01
-1.7793e-01  -2.9955e-01   2.4219e-01
-2.6910e-02  -2.3626e-01   1.0873e-01
 3.0526e-01  -1.6899e-01   2.7064e-01
 3.9592e-01  -1.8773e-01   8.8537e-02
 5.3061e-01  -2.9015e-01   1.9052e-01
 9.7763e-01  -1.4042e-01   1.5660e-01
-9.6738e-01  -2.2643e-02   2.5230e-01
-7.8123e-01   5.8509e-02   1.6171e-01
-5.6293e-01  -3.0492e-02   2.9223e-01
-3.9828e-01   4.6472e-02   2.0276e-01
-2.2415e-01  -7.3885e-02   9.6926e-02
-4.8158e-02  -5.9239e-02   2.2307e-01
 1.8093e-01  -2.7852e-02   1.7611e-01
 4.0596e-01   3.2887e-02   1.8356e-01
 5.4959e-01  -7.0529e-02   2.7852e-01
 7.6956e-01  -4.4720e-02   2.4864e-01
 9.4074e-01   5.0875e-02   3.3530e-01
-9.7394e-01   1.9033e-01   1.2334e-01
-5.6636e-01   2.1574e-01   1.9984e-01
-3.3702e-01   2.8321e-01   1.9427e-01
-1.3019e-01   2.9416e-01   2.8234e-01
 2.1093e-02   1.3443e-01   2.1719e-01
 2.5892e-01   1.4646e-01   3.0509e-01
 4.8636e-01   2.6617e-01   2.7198e-01
 8.0805e-01   1.8575e-01   1.7349e-01
 9.8716e-01   7.8794e-02   1.3892e-01
-8.9241e-01   3.9176e-01   2.2390e-01
-6.4693e-01   4.4304e-01   1.5512e-01
-3.9988e-01   5.1137e-01   9.1942e-02
-1.9599e-01   5.1550e-01   1.8119e-01
-1.0148e-02   3.5510e-01   1.3431e-01
 1.7024e-01   3.5972e-01   2.1252e-01
 3.7866e-01   4.4827e-01   2.3003e-01
 6.8633e-01   3.3219e-01   2.8787e-01
 9.2541e-01   3.3588e-01   1.7549e-01
-7.6588e-01   5.6976e-01   2.9799e-01
-5.5674e-01   6.3038e-01   2.4844e-01
-3.3522e-01   6.7883e-01   2.5377e-01
-1.5467e-01   7.7223e-01   1.6091e-01
-4.4424e-03   5.9522e-01   1.9582e-01
 1.9613e-01   5.3876e-01   3.4316e-01
 4.0006e-01   6.6431e-01   2.2601e-01
 5.8130e-01   5.1145e-01   2.5890e-01
 8.0406e-01   5.7362e-01   1.5636e-01
-5.2596e-01   8.3946e-01   1.3667e-01
-3.2988e-01   9.2480e-01   1.8953e-01
-8.3460e-02   9.7003e-01   2.2821e-01
 2.0308e-01   7.6848e-01   1.8384e-01
 1.5529e-01   9.5155e-01   2.6539e-01
 3.9251e-01   8.7494e-01   2.8357e-01
 6.1780e-01   7.3392e-01   2.8227e-01
-3.7017e-02   9.0690e-01   4.1973e-01
-4.0271e-01  -7.8369e-01   4.7292e-01
-1.9757e-01  -9.1704e-01   3.4641e-01
 1.3817e-02  -9.0191e-01   4.3170e-01
 2.2768e-01  -8.9803e-01   3.7644e-01
 4.4035e-01  -7.8545e-01   4.3492e-01
-6.2554e-01  -6.2469e-01   4.6741e-01
-4.0971e-01  -5.6961e-01   3.8895e-01
-2.3020e-01  -7.0723e-01   3.5653e-01
-2.3524e-02  -6.5462e-01   4.7954e-01
 1.9048e-01  -7.0303e-01   3.9908e-01
 3.8355e-01  -5.9271e-01   3.9678e-01
 6.4134e-01  -6.1809e-01   4.5458e-01
-7.7959e-01  -4.7340e-01   4.1004e-01
-5.6031e-01  -3.8715e-01   4.7342e-01
-3.7961e-01  -3.6220e-01   3.2444e-01
-2.0259e-01  -4.8870e-01   4.3556e-01
-1.7272e-02  -5.1194e-01   6.0112e-01
 1.6324e-01  -4.6778e-01   3.7379e-01
 3.5606e-01  -3.9602e-01   3.0024e-01
 5.7810e-01  -4.3934e-01   3.7319e-01
 8.0052e-01  -4.1049e-01   4.3666e-01
-8.9764e-01  -2.6182e-01   3.5453e-01
-6.6939e-01  -1.6205e-01   4.6810e-01
-4.4116e-01  -1.8040e-01   4.4547e-01
-2.5858e-01  -1.1643e-01   3.3235e-01
-5.4734e-02  -1.5635e-01   4.1376e-01
 1.0487e-01  -2.3916e-01   2.9739e-01
 4.6651e-01  -2.2513e-01   4.2362e-01
 7.0356e-01  -2.4988e-01   3.2678e-01
 9.0615e-01  -1.8495e-01   3.8039e-01
-8.8573e-01  -5.1621e-02   4.6132e-01
-7.1298e-01   5.8883e-02   3.8069e-01
-3.7064e-01   3.3554e-02   4.6722e-01
-2.2928e-01   9.7433e-02   2.8957e-01
-1.0526e-01   7.8496e-02   4.3448e-01
 1.2219e-01  -1.7325e-02   4.0746e-01
 3.5220e-01  -4.5696e-02   4.3508e-01
 6.4611e-01  -5.4720e-02   4.7551e-01
 8.5372e-01   6.9927e-03   5.2069e-01
-9.1711e-01   1.8207e-01   3.5461e-01
-7.3331e-01   2.6220e-01   2.8690e-01
-4.8447e-01   1.9308e-01   3.8179e-01
-2.9475e-01   2.5911e-01   4.4882e-01
 7.8840e-02   2.3288e-01   3.8667e-01
 2.7282e-01   1.4563e-01   5.4633e-01
 4.7332e-01   1.1971e-01   4.0578e-01
 6.9048e-01   1.3885e-01   3.9496e-01
 8.7842e-01   2.4761e-01   4.0875e-01
-7.9521e-01   3.9549e-01   4.5959e-01
-5.9044e-01   4.2259e-01   3.8985e-01
-4.3024e-01   4.2263e-01   2.8045e-01
-2.4001e-01   4.6088e-01   3.7811e-01
-1.2196e-02   4.6951e-01   3.6840e-01
 1.4147e-01   3.6562e-01   5.2488e-01
 3.2060e-01   3.3014e-01   4.1574e-01
 5.5809e-01   3.4897e-01   4.7810e-01
 8.1192e-01   4.7442e-01   3.4017e-01
-6.2736e-01   6.0790e-01   4.8670e-01
-3.9911e-01   5.9262e-01   4.4076e-01
-1.5768e-01   6.7927e-01   3.9259e-01
 4.0762e-02   7.4522e-01   3.2144e-01
 2.5456e-01   6.8979e-01   4.3058e-01
 4.2761e-01   5.2682e-01   4.4537e-01
 6.5876e-01   5.9484e-01   4.6065e-01
-4.9146e-01   7.9240e-01   3.6133e-01
-2.6226e-01   8.8248e-01   3.9044e-01
 3.9110e-02   8.1624e-01   5.7638e-01
 2.2763e-01   8.6186e-01   4.5319e-01
 4.7046e-01   7.5134e-01   4.6277e-01
-1.6961e-01  -8.1669e-01   5.5159e-01
 8.3405e-02  -7.9092e-01   6.0621e-01
 2.9256e-01  -7.4683e-01   5.9720e-01
-4.7602e-01  -6.0787e-01   6.3554e-01
-2.6223e-01  -6.2610e-01   5.9350e-01
-1.0103e-01  -6.8332e-01   7.2310e-01
 1.9565e-01  -5.2378e-01   5.6635e-01
 4.9280e-01  -6.1916e-01   6.1138e-01
-6.3748e-01  -4.3800e-01   6.3385e-01
-3.7752e-01  -4.0222e-01   5.8444e-01
-1.6124e-01  -3.8927e-01   6.7621e-01
 6.7114e-02  -3.7102e-01   7.4399e-01
 2.6183e-01  -3.3937e-01   6.9108e-01
 4.0736e-01  -4.2223e-01   5.4300e-01
 6.5426e-01  -4.4074e-01   6.1457e-01
-7.8760e-01  -2.7790e-01   5.4996e-01
-4.7717e-01  -1.9385e-01   6.3491e-01
-2.8057e-01  -2.1214e-01   7.4091e-01
-2.1663e-01  -2.7952e-01   4.9715e-01
 4.0353e-02  -2.6468e-01   5.7047e-01
 2.3212e-01  -2.6618e-01   4.7871e-01
 3.8957e-01  -1.9034e-01   6.6574e-01
 5.9093e-01  -2.6585e-01   5.5700e-01
 7.8728e-01  -2.1942e-01   5.7623e-01
-7.5801e-01  -3.7801e-02   6.5115e-01
-5.6858e-01   1.8492e-02   5.6021e-01
-3.8798e-01   8.5226e-03   7.1622e-01
-2.2968e-01  -9.5500e-02   5.8037e-01
-2.1516e-02  -4.5996e-02   6.1922e-01
 2.0325e-01  -6.7251e-02   6.0610e-01
 4.7447e-01  -3.8658e-02   6.2285e-01
 7.0479e-01  -3.2817e-02   7.0866e-01
 7.5701e-01   1.8276e-01   6.2733e-01
-8.1219e-01   1.7252e-01   5.5729e-01
-6.2199e-01   2.4076e-01   5.0991e-01
-4.3952e-01   2.1059e-01   6.4291e-01
-2.0716e-01   1.3493e-01   6.2746e-01
-9.4988e-02   3.1682e-01   5.2605e-01
 5.6230e-02   1.4830e-01   6.0039e-01
 3.1733e-01   7.8453e-02   7.5274e-01
 5.3073e-01   1.4698e-01   5.9840e-01
 7.4379e-01   3.8566e-01   5.4593e-01
-6.3980e-01   4.0395e-01   6.5382e-01
-4.2245e-01   4.0348e-01   5.4412e-01
-2.5403e-01   3.4709e-01   6.9617e-01
-2.2668e-03   4.4074e-01   6.8124e-01
 1.7694e-01   2.8412e-01   7.4719e-01
 3.8261e-01   3.1417e-01   6.4430e-01
 5.5503e-01   5.2416e-01   6.4591e-01
